Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Product - Chrome,IE 11,,,2019-10-08 10:24:56,2019-10-08 10:25:55,59.374s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-10-08 10:24:56,2019-10-08 10:25:22,26.151s,PASSED
"openBrowser("""")",IE 11,,,2019-10-08 10:24:57,2019-10-08 10:25:03,6.691s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-08 10:25:03,2019-10-08 10:25:07,3.726s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-10-08 10:25:07,2019-10-08 10:25:12,4.814s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-10-08 10:25:12,2019-10-08 10:25:16,4.093s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-10-08 10:25:16,2019-10-08 10:25:21,5.175s,PASSED
maximizeWindow(),IE 11,,,2019-10-08 10:25:21,2019-10-08 10:25:22,1.069s,PASSED
,,,,,,,
Test Cases/Home Page/Products,IE 11,,,2019-10-08 10:25:22,2019-10-08 10:25:42,19.577s,FAILED
"scrollToElement(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/h3_Product Categories""), 0)",IE 11,,,2019-10-08 10:25:23,2019-10-08 10:25:28,4.965s,PASSED
"click(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/li_Mobile""))",IE 11,,,2019-10-08 10:25:28,2019-10-08 10:25:32,3.635s,PASSED
"mouseOver(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/span_Mobile""), CONTINUE_ON_FAILURE)",IE 11,,,2019-10-08 10:25:32,2019-10-08 10:25:36,3.886s,PASSED
delay(1),IE 11,,,2019-10-08 10:25:36,2019-10-08 10:25:37,1.066s,PASSED
"click(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/a_Tablet""), CONTINUE_ON_FAILURE)",IE 11,,,2019-10-08 10:25:37,2019-10-08 10:25:41,4.202s,FAILED
url = getUrl(STOP_ON_FAILURE),IE 11,,,2019-10-08 10:25:41,2019-10-08 10:25:42,1.107s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?ProductId=3c94d341-7b69-f55b-d7b1-39e99ee8a4a8&ProductText=Tablet"", false)",IE 11,,,2019-10-08 10:25:42,2019-10-08 10:25:42,0.026s,FAILED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,IE 11,,,2019-10-08 10:25:42,2019-10-08 10:25:55,13.044s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_gandhi""))",IE 11,,,2019-10-08 10:25:42,2019-10-08 10:25:46,3.536s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",IE 11,,,2019-10-08 10:25:46,2019-10-08 10:25:49,3.509s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",IE 11,,,2019-10-08 10:25:49,2019-10-08 10:25:53,3.832s,PASSED
closeBrowser(),IE 11,,,2019-10-08 10:25:53,2019-10-08 10:25:55,1.778s,PASSED
