Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 77.0.3865.90,,,2019-10-08 11:52:44,2019-10-08 11:54:37,1m - 53.374s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/login Error,Chrome 77.0.3865.90,,,2019-10-08 11:52:44,2019-10-08 11:53:10,26.469s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-08 11:52:44,2019-10-08 11:52:53,8.712s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-08 11:52:53,2019-10-08 11:52:55,2.381s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""k.kirithan@hotmail.com"")",Chrome 77.0.3865.90,,,2019-10-08 11:52:55,2019-10-08 11:53:01,5.375s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""hsPFm2cfhkw="")",Chrome 77.0.3865.90,,,2019-10-08 11:53:01,2019-10-08 11:53:04,3.360s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-08 11:53:04,2019-10-08 11:53:07,2.743s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-08 11:53:07,2019-10-08 11:53:08,1.120s,PASSED
"verifyElementText(findTestObject(""Login/Page_Samsung Marketing Cloud/div_Error                        Invalid username or password""), ""Error: Invalid username or password"")",Chrome 77.0.3865.90,,,2019-10-08 11:53:08,2019-10-08 11:53:10,2.359s,PASSED
,,,,,,,
Test Cases/Login and Logout - Notifications/TC Pop-up,Chrome 77.0.3865.90,,,2019-10-08 11:53:10,2019-10-08 11:53:35,24.510s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-08 11:53:11,2019-10-08 11:53:18,6.742s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-08 11:53:18,2019-10-08 11:53:20,2.164s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-08 11:53:20,2019-10-08 11:53:22,2.386s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Terms and conditions_Link""))",Chrome 77.0.3865.90,,,2019-10-08 11:53:22,2019-10-08 11:53:25,2.527s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-10-08 11:53:25,2019-10-08 11:53:27,2.005s,PASSED
"switchToFrame(findTestObject(""Login/Page_Samsung Marketing Cloud/iframe_By logging into this system you are accepting the_tnc-iframe""), 0)",Chrome 77.0.3865.90,,,2019-10-08 11:53:27,2019-10-08 11:53:29,2.282s,PASSED
