Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Champaigns - Chrome,IE 11,,,2019-10-11 13:48:34,2019-10-11 13:51:50,3m - 16.647s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-10-11 13:48:34,2019-10-11 13:48:57,22.602s,PASSED
"openBrowser("""")",IE 11,,,2019-10-11 13:48:34,2019-10-11 13:48:39,5.055s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-11 13:48:39,2019-10-11 13:48:41,1.680s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-10-11 13:48:41,2019-10-11 13:48:47,5.835s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-10-11 13:48:47,2019-10-11 13:48:51,3.666s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-10-11 13:48:51,2019-10-11 13:48:56,4.956s,PASSED
maximizeWindow(),IE 11,,,2019-10-11 13:48:56,2019-10-11 13:48:57,1.040s,PASSED
,,,,,,,
Test Cases/Home Page/Campaigns/S10 Campaign,IE 11,,,2019-10-11 13:48:57,2019-10-11 13:51:39,2m - 42.316s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-11 13:48:57,2019-10-11 13:48:58,1.242s,PASSED
waitForPageLoad(1),IE 11,,,2019-10-11 13:48:58,2019-10-11 13:48:59,1.123s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/a_S10""))",IE 11,,,2019-10-11 13:48:59,2019-10-11 13:49:03,3.436s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/a_Guidelines""))",IE 11,,,2019-10-11 13:49:03,2019-10-11 13:49:06,3.330s,PASSED
delay(1),IE 11,,,2019-10-11 13:49:06,2019-10-11 13:49:07,1.028s,PASSED
url = getUrl(),IE 11,,,2019-10-11 13:49:07,2019-10-11 13:49:08,1.034s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=5e861b2e-476e-47a7-8da6-1f8eaac0545d&CampaignID=51a8da8e-2afa-4c47-ae26-e14f01ff5e7c&CampaignText=S10 Test Campaign"", false)",IE 11,,,2019-10-11 13:49:08,2019-10-11 13:49:08,0.009s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#page/GB/en-GB/AllDevices/S10"")",IE 11,,,2019-10-11 13:49:08,2019-10-11 13:49:09,1.243s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/a_Agency Briefs""))",IE 11,,,2019-10-11 13:49:09,2019-10-11 13:49:13,3.522s,PASSED
delay(1),IE 11,,,2019-10-11 13:49:13,2019-10-11 13:49:14,1.003s,PASSED
url = getUrl(),IE 11,,,2019-10-11 13:49:14,2019-10-11 13:49:15,1.028s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=0ad5caeb-cdde-46cb-a9dd-7bb8735ec59c&CampaignID=51a8da8e-2afa-4c47-ae26-e14f01ff5e7c&CampaignText=S10 Test Campaign"", false)",IE 11,,,2019-10-11 13:49:15,2019-10-11 13:49:15,0.003s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#page/GB/en-GB/AllDevices/S10"")",IE 11,,,2019-10-11 13:49:15,2019-10-11 13:49:16,1.241s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/h1_Available Adaptations""), 0)",IE 11,,,2019-10-11 13:49:16,2019-10-11 13:49:18,2.223s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/a_PVI assets""))",IE 11,,,2019-10-11 13:49:18,2019-10-11 13:49:22,3.538s,PASSED
delay(1),IE 11,,,2019-10-11 13:49:22,2019-10-11 13:49:23,1.010s,PASSED
url = getUrl(),IE 11,,,2019-10-11 13:49:23,2019-10-11 13:49:24,1.047s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=4bafa835-d8d1-4004-8e9e-0ff0b92e7079&CampaignID=51a8da8e-2afa-4c47-ae26-e14f01ff5e7c&CampaignText=S10%20Test%20Campaign"", false)",IE 11,,,2019-10-11 13:49:24,2019-10-11 13:49:24,0.002s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#page/GB/en-GB/AllDevices/S10"")",IE 11,,,2019-10-11 13:49:24,2019-10-11 13:49:25,1.238s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/h1_Available Adaptations""), 0)",IE 11,,,2019-10-11 13:49:25,2019-10-11 13:49:28,2.202s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/a_Product specifications""))",IE 11,,,2019-10-11 13:49:28,2019-10-11 13:49:31,3.566s,PASSED
delay(1),IE 11,,,2019-10-11 13:49:31,2019-10-11 13:49:32,1.001s,PASSED
url = getUrl(),IE 11,,,2019-10-11 13:49:32,2019-10-11 13:49:33,1.027s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=8c18aa0f-a509-43b8-9830-0e5ff51e26de&CampaignID=51a8da8e-2afa-4c47-ae26-e14f01ff5e7c&CampaignText=S10%20Test%20Campaign"", false)",IE 11,,,2019-10-11 13:49:33,2019-10-11 13:49:33,0.002s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#page/GB/en-GB/AllDevices/S10"")",IE 11,,,2019-10-11 13:49:33,2019-10-11 13:49:34,1.236s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/h1_Available Adaptations""), 0)",IE 11,,,2019-10-11 13:49:34,2019-10-11 13:49:37,2.184s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Campaigns/Page_Samsung Marketing Cloud/a_Dot com""))",IE 11,,,2019-10-11 13:49:37,2019-10-11 13:49:40,3.462s,PASSED
delay(1),IE 11,,,2019-10-11 13:49:40,2019-10-11 13:49:41,1.002s,PASSED
url = getUrl(),IE 11,,,2019-10-11 13:49:41,2019-10-11 13:49:42,1.071s,PASSED
