Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Multiple Assets,Chrome 77.0.3865.90,,,2019-10-11 10:53:37,2019-10-11 10:54:58,1m - 20.354s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,Chrome 77.0.3865.90,,,2019-10-11 10:53:38,2019-10-11 10:54:06,28.357s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 10:53:39,2019-10-11 10:53:48,8.859s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 10:53:48,2019-10-11 10:53:50,2.368s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",Chrome 77.0.3865.90,,,2019-10-11 10:53:50,2019-10-11 10:53:57,7.361s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 77.0.3865.90,,,2019-10-11 10:53:57,2019-10-11 10:54:01,3.705s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-11 10:54:01,2019-10-11 10:54:04,2.933s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-11 10:54:04,2019-10-11 10:54:06,2.280s,PASSED
,,,,,,,
Test Cases/Assets/Open Assets Page,Chrome 77.0.3865.90,,,2019-10-11 10:54:06,2019-10-11 10:54:11,4.650s,PASSED
"click(findTestObject(""Assets/Add Asset/a_Assets""))",Chrome 77.0.3865.90,,,2019-10-11 10:54:07,2019-10-11 10:54:10,2.945s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:54:10,2019-10-11 10:54:11,1.062s,PASSED
,,,,,,,
Test Cases/Assets/Add Multiple Assets,Chrome 77.0.3865.90,,,2019-10-11 10:54:11,2019-10-11 10:54:44,32.937s,FAILED
