Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Campaign,IE 11,,,2019-09-18 12:21:39,2019-09-18 12:22:50,1m - 10.793s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-09-18 12:21:41,2019-09-18 12:22:23,42.409s,PASSED
"openBrowser("""")",IE 11,,,2019-09-18 12:21:44,2019-09-18 12:21:58,13.186s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-09-18 12:21:58,2019-09-18 12:22:01,3.097s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-09-18 12:22:01,2019-09-18 12:22:13,12.334s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-09-18 12:22:13,2019-09-18 12:22:15,2.361s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-09-18 12:22:15,2019-09-18 12:22:20,4.834s,PASSED
maximizeWindow(),IE 11,,,2019-09-18 12:22:20,2019-09-18 12:22:20,0.163s,PASSED
,,,,,,,
Test Cases/Home Page/Campaigns,IE 11,,,2019-09-18 12:22:23,2019-09-18 12:22:38,15.113s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-09-18 12:22:25,2019-09-18 12:22:27,1.602s,PASSED
waitForPageLoad(1),IE 11,,,2019-09-18 12:22:27,2019-09-18 12:22:28,1.223s,PASSED
"click(findTestObject(""Home Page/Page_Samsung Marketing Cloud/a_S10""))",IE 11,,,2019-09-18 12:22:28,2019-09-18 12:22:36,7.730s,PASSED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,IE 11,,,2019-09-18 12:22:38,2019-09-18 12:22:50,11.815s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_gandhi""))",IE 11,,,2019-09-18 12:22:39,2019-09-18 12:22:41,2.089s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",IE 11,,,2019-09-18 12:22:41,2019-09-18 12:22:43,2.350s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",IE 11,,,2019-09-18 12:22:43,2019-09-18 12:22:47,3.180s,PASSED
closeBrowser(),IE 11,,,2019-09-18 12:22:47,2019-09-18 12:22:47,0.729s,PASSED
