Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Asset - swf file,IE 11,,,2019-10-01 12:14:19,2019-10-01 12:16:29,2m - 9.174s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-10-01 12:14:20,2019-10-01 12:14:50,29.297s,PASSED
"openBrowser("""")",IE 11,,,2019-10-01 12:14:22,2019-10-01 12:14:30,7.795s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-01 12:14:30,2019-10-01 12:14:32,2.279s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-10-01 12:14:32,2019-10-01 12:14:40,8.378s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-10-01 12:14:40,2019-10-01 12:14:42,1.584s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-10-01 12:14:42,2019-10-01 12:14:46,3.949s,PASSED
maximizeWindow(),IE 11,,,2019-10-01 12:14:46,2019-10-01 12:14:47,1.381s,PASSED
,,,,,,,
Test Cases/Assets/Add Single Asset -Type -Video (swf file),IE 11,,,2019-10-01 12:14:50,2019-10-01 12:16:01,1m - 11.144s,FAILED
"click(findTestObject(""Assets/Samsung Marketing Cloud/a_Assets""))",IE 11,,,2019-10-01 12:14:51,2019-10-01 12:14:56,5.416s,PASSED
waitForPageLoad(1),IE 11,,,2019-10-01 12:14:56,2019-10-01 12:14:58,1.220s,PASSED
"click(findTestObject(""Assets/Samsung Marketing Cloud/button_Add Assets""))",IE 11,,,2019-10-01 12:14:58,2019-10-01 12:15:02,4.096s,PASSED
"check(findTestObject(""Assets/Samsung Marketing Cloud/a_Single""))",IE 11,,,2019-10-01 12:15:02,2019-10-01 12:15:03,1.615s,FAILED
waitForPageLoad(1),IE 11,,,2019-10-01 12:15:03,2019-10-01 12:15:03,0.143s,PASSED
"click(findTestObject(""Assets/Samsung Marketing Cloud/Dropdown arrow""))",IE 11,,,2019-10-01 12:15:03,2019-10-01 12:15:26,22.631s,PASSED
"click(findTestObject(""Assets/Video Asset/div_Video""))",IE 11,,,2019-10-01 12:15:26,2019-10-01 12:15:28,2.387s,PASSED
"click(findTestObject(""Assets/Video Asset/radiobutton_File_typeOfVideo""))",IE 11,,,2019-10-01 12:15:28,2019-10-01 12:15:30,1.634s,PASSED
delay(1),IE 11,,,2019-10-01 12:15:30,2019-10-01 12:15:31,1.068s,PASSED
"uploadFile(findTestObject(""Assets/Video Asset/Upload_Asset_Video""), ""C:\Adzu\Asset\AssetSWF.swf"")",IE 11,,,2019-10-01 12:15:31,2019-10-01 12:15:34,2.952s,PASSED
delay(2),IE 11,,,2019-10-01 12:15:34,2019-10-01 12:15:36,2.007s,PASSED
"click(findTestObject(""Assets/Samsung Marketing Cloud/AssetGroup_dd""))",IE 11,,,2019-10-01 12:15:36,2019-10-01 12:15:38,1.951s,PASSED
delay(1),IE 11,,,2019-10-01 12:15:38,2019-10-01 12:15:39,1.010s,PASSED
"click(findTestObject(""Assets/Video Asset/Page_Samsung Marketing Cloud/AssetGroup_2ndOption""))",IE 11,,,2019-10-01 12:15:39,2019-10-01 12:15:46,6.579s,PASSED
"setText(findTestObject(""Assets/Samsung Marketing Cloud/input_Name_Asset_Name (1)""), ""VideoAsset_AutoTest3"")",IE 11,,,2019-10-01 12:15:46,2019-10-01 12:15:47,1.510s,PASSED
"click(findTestObject(""Assets/Samsung Marketing Cloud/button_Save""))",IE 11,,,2019-10-01 12:15:47,2019-10-01 12:15:59,11.400s,PASSED
,,,,,,,
Test Cases/Assets/Open Assets Page,IE 11,,,2019-10-01 12:16:01,2019-10-01 12:16:06,5.274s,PASSED
"click(findTestObject(""Assets/Samsung Marketing Cloud/a_Assets""))",IE 11,,,2019-10-01 12:16:02,2019-10-01 12:16:04,2.462s,PASSED
,,,,,,,
Test Cases/Assets/Search Asset,IE 11,,,2019-10-01 12:16:06,2019-10-01 12:16:20,13.651s,PASSED
"click(findTestObject(""Assets/Search Assets/Page_Samsung Marketing Cloud/filter_icon""))",IE 11,,,2019-10-01 12:16:07,2019-10-01 12:16:10,3.337s,PASSED
"setText(findTestObject(""Assets/Search Assets/Page_Samsung Marketing Cloud/Text_SearchText""), search_text)",IE 11,,,2019-10-01 12:16:10,2019-10-01 12:16:12,1.739s,PASSED
"span_obj = modifyObjectProperty(findTestObject(""Assets/Search Assets/Page_Samsung Marketing Cloud/span_asset""), ""text"", ""equals"", search_text, false)",IE 11,,,2019-10-01 12:16:12,2019-10-01 12:16:12,0.140s,PASSED
click(span_obj),IE 11,,,2019-10-01 12:16:12,2019-10-01 12:16:15,2.932s,PASSED
"click(findTestObject(""Object Repository/Assets/Search Assets/Page_Samsung Marketing Cloud/button_Hide""))",IE 11,,,2019-10-01 12:16:15,2019-10-01 12:16:17,1.783s,PASSED
delay(1),IE 11,,,2019-10-01 12:16:17,2019-10-01 12:16:18,1.008s,PASSED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,IE 11,,,2019-10-01 12:16:20,2019-10-01 12:16:29,8.701s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_gandhi""))",IE 11,,,2019-10-01 12:16:20,2019-10-01 12:16:22,1.819s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",IE 11,,,2019-10-01 12:16:22,2019-10-01 12:16:24,1.566s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",IE 11,,,2019-10-01 12:16:24,2019-10-01 12:16:26,2.044s,PASSED
closeBrowser(),IE 11,,,2019-10-01 12:16:26,2019-10-01 12:16:27,0.680s,PASSED
