Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Quick Link,IE 11,,,2019-10-11 09:33:38,2019-10-11 09:35:58,2m - 20.167s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-10-11 09:33:38,2019-10-11 09:34:15,36.778s,PASSED
"openBrowser("""")",IE 11,,,2019-10-11 09:33:39,2019-10-11 09:33:49,9.695s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-11 09:33:49,2019-10-11 09:33:52,3.304s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-10-11 09:33:52,2019-10-11 09:34:02,9.803s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-10-11 09:34:02,2019-10-11 09:34:07,4.931s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-10-11 09:34:07,2019-10-11 09:34:14,6.538s,PASSED
maximizeWindow(),IE 11,,,2019-10-11 09:34:14,2019-10-11 09:34:15,1.566s,PASSED
,,,,,,,
Test Cases/Home Page/Quick Links Tiles/Brand,IE 11,,,2019-10-11 09:34:15,2019-10-11 09:34:37,21.843s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-11 09:34:16,2019-10-11 09:34:18,2.009s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Quick Links/div_Quick Links""), 0)",IE 11,,,2019-10-11 09:34:18,2019-10-11 09:34:23,5.192s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Quick Links/div_Brand""))",IE 11,,,2019-10-11 09:34:23,2019-10-11 09:34:33,10.100s,PASSED
url = getUrl(),IE 11,,,2019-10-11 09:34:33,2019-10-11 09:34:37,3.498s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=c3478931-e7bb-4f43-84a7-561e1f41688e"", false)",IE 11,,,2019-10-11 09:34:37,2019-10-11 09:34:37,0.056s,PASSED
,,,,,,,
Test Cases/Home Page/Quick Links Tiles/Learning,IE 11,,,2019-10-11 09:34:37,2019-10-11 09:34:52,15.355s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-11 09:34:38,2019-10-11 09:34:41,2.844s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Quick Links/div_Quick Links""), 0)",IE 11,,,2019-10-11 09:34:41,2019-10-11 09:34:44,3.501s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Quick Links/div_Learning""))",IE 11,,,2019-10-11 09:34:44,2019-10-11 09:34:49,5.254s,PASSED
url = getUrl(),IE 11,,,2019-10-11 09:34:49,2019-10-11 09:34:52,2.950s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=1a290171-39cc-4418-a06c-24d802e4c8df"", false)",IE 11,,,2019-10-11 09:34:52,2019-10-11 09:34:52,0.020s,PASSED
,,,,,,,
