Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login,Chrome 77.0.3865.90,,,2019-10-11 15:16:43,2019-10-11 15:18:15,1m - 32.116s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/login Error,Chrome 77.0.3865.90,,,2019-10-11 15:16:43,2019-10-11 15:17:03,19.703s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 15:16:44,2019-10-11 15:16:49,5.357s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 15:16:49,2019-10-11 15:16:51,2.156s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""k.kirithan@hotmail.com"")",Chrome 77.0.3865.90,,,2019-10-11 15:16:51,2019-10-11 15:16:55,3.281s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""hsPFm2cfhkw="")",Chrome 77.0.3865.90,,,2019-10-11 15:16:55,2019-10-11 15:16:58,3.217s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-11 15:16:58,2019-10-11 15:17:00,2.316s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 15:17:00,2019-10-11 15:17:01,1.018s,PASSED
"verifyElementText(findTestObject(""Login/Page_Samsung Marketing Cloud/div_Error                        Invalid username or password""), ""Error: Invalid username or password"")",Chrome 77.0.3865.90,,,2019-10-11 15:17:01,2019-10-11 15:17:03,2.110s,PASSED
,,,,,,,
Test Cases/Login and Logout - Notifications/TC Pop-up,Chrome 77.0.3865.90,,,2019-10-11 15:17:03,2019-10-11 15:17:25,21.751s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 15:17:03,2019-10-11 15:17:09,5.885s,PASSED
