Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Add Multiple Assets,Chrome 77.0.3865.90,,,2019-10-11 10:56:26,2019-10-11 10:57:40,1m - 13.276s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,Chrome 77.0.3865.90,,,2019-10-11 10:56:27,2019-10-11 10:56:52,25.446s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 10:56:28,2019-10-11 10:56:35,7.906s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 10:56:35,2019-10-11 10:56:37,2.019s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",Chrome 77.0.3865.90,,,2019-10-11 10:56:37,2019-10-11 10:56:43,5.958s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 77.0.3865.90,,,2019-10-11 10:56:43,2019-10-11 10:56:47,3.606s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-11 10:56:47,2019-10-11 10:56:50,2.877s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-11 10:56:50,2019-10-11 10:56:52,2.437s,PASSED
,,,,,,,
Test Cases/Assets/Open Assets Page,Chrome 77.0.3865.90,,,2019-10-11 10:56:52,2019-10-11 10:56:57,4.432s,PASSED
"click(findTestObject(""Assets/Add Asset/a_Assets""))",Chrome 77.0.3865.90,,,2019-10-11 10:56:53,2019-10-11 10:56:56,2.726s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:56:56,2019-10-11 10:56:57,1.083s,PASSED
,,,,,,,
Test Cases/Assets/Add Multiple Assets,Chrome 77.0.3865.90,,,2019-10-11 10:56:57,2019-10-11 10:57:29,32.547s,PASSED
"click(findTestObject(""Assets/Add Asset/button_Add Assets""))",Chrome 77.0.3865.90,,,2019-10-11 10:56:57,2019-10-11 10:57:00,2.487s,PASSED
"click(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/a_Multiple""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:00,2019-10-11 10:57:02,2.344s,PASSED
waitForPageLoad(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:02,2019-10-11 10:57:03,1.244s,PASSED
"click(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/a_Please Select""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:03,2019-10-11 10:57:06,2.393s,PASSED
"click(findTestObject(""Assets/Add Asset/div_Image (1)""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:06,2019-10-11 10:57:08,2.402s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:08,2019-10-11 10:57:09,1.006s,PASSED
"com.kms.katalon.keyword.uploadfile.UploadFile.uploadFile(findTestObject(""Assets/Upload Assets/Upload_Asset_Image""), ""C:\Adzu\Asset\samsung-kitchen-appliances-.jpeg"")",Chrome 77.0.3865.90,,,2019-10-11 10:57:09,2019-10-11 10:57:11,2.340s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:11,2019-10-11 10:57:12,1.007s,PASSED
"click(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/a_Please Select Asset Group""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:12,2019-10-11 10:57:15,2.397s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:15,2019-10-11 10:57:16,1.007s,PASSED
"scrollToElement(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/div_Code assets""), 0)",Chrome 77.0.3865.90,,,2019-10-11 10:57:16,2019-10-11 10:57:18,2.270s,PASSED
"click(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/div_Code assets""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:18,2019-10-11 10:57:21,2.380s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:21,2019-10-11 10:57:22,1.007s,PASSED
"com.kms.katalon.keyword.uploadfile.UploadFile.uploadFile(findTestObject(""Assets/Upload Assets/Import Spreadsheet""), ""C:\Adzu\Asset\Multiple Uplaod Automation.xlsx"")",Chrome 77.0.3865.90,,,2019-10-11 10:57:22,2019-10-11 10:57:24,2.244s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-10-11 10:57:24,2019-10-11 10:57:25,1.008s,PASSED
"verifyElementText(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/h4_Success""), ""Success!"")",Chrome 77.0.3865.90,,,2019-10-11 10:57:25,2019-10-11 10:57:27,2.263s,PASSED
"click(findTestObject(""Assets/Add Multiple Assets/Page_Samsung Marketing Cloud/button_Ok""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:27,2019-10-11 10:57:29,2.255s,PASSED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,Chrome 77.0.3865.90,,,2019-10-11 10:57:29,2019-10-11 10:57:40,10.253s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_gandhi""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:30,2019-10-11 10:57:33,3.263s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:33,2019-10-11 10:57:35,2.299s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-11 10:57:35,2019-10-11 10:57:38,2.356s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,,2019-10-11 10:57:38,2019-10-11 10:57:40,1.884s,PASSED
