Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Featured Content,Chrome 77.0.3865.90,,,2019-10-11 16:55:28,2019-10-11 16:56:24,56.228s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,Chrome 77.0.3865.90,,,2019-10-11 16:55:28,2019-10-11 16:55:49,21.217s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 16:55:28,2019-10-11 16:55:33,5.417s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 16:55:33,2019-10-11 16:55:36,2.237s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""kirithan.kandasamy@codeworldwide.com"")",Chrome 77.0.3865.90,,,2019-10-11 16:55:36,2019-10-11 16:55:40,4.828s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""a/oAT6NJt8YMGiwHSirWNw=="")",Chrome 77.0.3865.90,,,2019-10-11 16:55:40,2019-10-11 16:55:44,3.211s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-11 16:55:44,2019-10-11 16:55:47,3.112s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-11 16:55:47,2019-10-11 16:55:49,2.172s,PASSED
,,,,,,,
Test Cases/Home Page/Featured Content Tiles/Explore,Chrome 77.0.3865.90,,,2019-10-11 16:55:49,2019-10-11 16:55:56,6.578s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 16:55:49,2019-10-11 16:55:50,1.064s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Featured Content/h3_Featured Content""), 0)",Chrome 77.0.3865.90,,,2019-10-11 16:55:50,2019-10-11 16:55:52,2.076s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Featured Content/div_Explore""))",Chrome 77.0.3865.90,,,2019-10-11 16:55:52,2019-10-11 16:55:54,2.133s,PASSED
url = getUrl(STOP_ON_FAILURE),Chrome 77.0.3865.90,,,2019-10-11 16:55:54,2019-10-11 16:55:55,1.025s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?TagsID=3205936d-1b5b-4a6c-b4aa-1a79b5c9355d"", false)",Chrome 77.0.3865.90,,,2019-10-11 16:55:55,2019-10-11 16:55:56,0.024s,PASSED
,,,,,,,
Test Cases/Home Page/Featured Content Tiles/Apps and Services,Chrome 77.0.3865.90,,,2019-10-11 16:55:56,2019-10-11 16:56:02,6.490s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 16:55:56,2019-10-11 16:55:57,1.047s,PASSED
"scrollToElement(findTestObject(""Home Page/Homa Page Tiles/Featured Content/h3_Featured Content""), 0)",Chrome 77.0.3865.90,,,2019-10-11 16:55:57,2019-10-11 16:55:59,2.094s,PASSED
"click(findTestObject(""Home Page/Homa Page Tiles/Featured Content/div_Apps and services""))",Chrome 77.0.3865.90,,,2019-10-11 16:55:59,2019-10-11 16:56:01,2.179s,PASSED
url = getUrl(),Chrome 77.0.3865.90,,,2019-10-11 16:56:01,2019-10-11 16:56:02,1.011s,PASSED
