Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Product - Chrome,IE 11,,,2019-10-08 10:18:29,2019-10-08 10:19:24,55.320s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,IE 11,,,2019-10-08 10:18:30,2019-10-08 10:18:56,26.507s,PASSED
"openBrowser("""")",IE 11,,,2019-10-08 10:18:30,2019-10-08 10:18:37,7.024s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",IE 11,,,2019-10-08 10:18:37,2019-10-08 10:18:41,3.741s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""satinder.gandhi@codeworldwide.com"")",IE 11,,,2019-10-08 10:18:41,2019-10-08 10:18:46,4.970s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""yfq/9fVkW5+QvfzWq38qvg=="")",IE 11,,,2019-10-08 10:18:46,2019-10-08 10:18:50,4.090s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",IE 11,,,2019-10-08 10:18:50,2019-10-08 10:18:55,5.015s,PASSED
maximizeWindow(),IE 11,,,2019-10-08 10:18:55,2019-10-08 10:18:56,1.050s,PASSED
,,,,,,,
Test Cases/Home Page/Products,IE 11,,,2019-10-08 10:18:56,2019-10-08 10:19:12,15.447s,FAILED
"scrollToElement(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/h3_Product Categories""), 0)",IE 11,,,2019-10-08 10:18:57,2019-10-08 10:19:02,4.879s,PASSED
"click(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/li_Mobile""))",IE 11,,,2019-10-08 10:19:02,2019-10-08 10:19:05,3.555s,PASSED
driver = getWebDriver(),IE 11,,,2019-10-08 10:19:05,2019-10-08 10:19:05,0.023s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),IE 11,,,2019-10-08 10:19:05,2019-10-08 10:19:05,0.019s,PASSED
"sourceElement = findWebElement(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/span_Mobile""), 20)",IE 11,,,2019-10-08 10:19:05,2019-10-08 10:19:07,1.411s,PASSED
"destElement = findWebElement(findTestObject(""Home Page/Products/Page_Samsung Marketing Cloud/a_Tablet""), 20)",IE 11,,,2019-10-08 10:19:07,2019-10-08 10:19:08,1.294s,PASSED
action.moveToElement(sourceElement),IE 11,,,2019-10-08 10:19:08,2019-10-08 10:19:08,0.008s,PASSED
delay(1),IE 11,,,2019-10-08 10:19:08,2019-10-08 10:19:09,1.046s,PASSED
build().perform(),IE 11,,,2019-10-08 10:19:09,2019-10-08 10:19:10,1.327s,PASSED
url = getUrl(STOP_ON_FAILURE),IE 11,,,2019-10-08 10:19:10,2019-10-08 10:19:12,1.102s,PASSED
"verifyMatch(url, ""https://samsung-adzu4-staging.codeworldwide.com/#page/Assets?ProductId=3c94d341-7b69-f55b-d7b1-39e99ee8a4a8&ProductText=Tablet"", false)",IE 11,,,2019-10-08 10:19:12,2019-10-08 10:19:12,0.048s,FAILED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,IE 11,,,2019-10-08 10:19:12,2019-10-08 10:19:24,12.804s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_gandhi""))",IE 11,,,2019-10-08 10:19:12,2019-10-08 10:19:16,3.536s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",IE 11,,,2019-10-08 10:19:16,2019-10-08 10:19:19,3.443s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",IE 11,,,2019-10-08 10:19:19,2019-10-08 10:19:23,3.611s,PASSED
closeBrowser(),IE 11,,,2019-10-08 10:19:23,2019-10-08 10:19:24,1.664s,PASSED
