Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Edit Profile,Chrome 77.0.3865.90,,,2019-10-11 16:16:40,2019-10-11 16:17:55,1m - 14.690s,INCOMPLETE
,,,,,,,
Test Cases/Login and Logout - Notifications/Login,Chrome 77.0.3865.90,,,2019-10-11 16:16:41,2019-10-11 16:17:00,19.347s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 16:16:41,2019-10-11 16:16:46,5.381s,PASSED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 16:16:46,2019-10-11 16:16:48,2.207s,PASSED
"setText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Username_Text""), ""kirithan.kandasamy@codeworldwide.com"")",Chrome 77.0.3865.90,,,2019-10-11 16:16:48,2019-10-11 16:16:52,3.299s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/Password_text""), ""a/oAT6NJt8YMGiwHSirWNw=="")",Chrome 77.0.3865.90,,,2019-10-11 16:16:52,2019-10-11 16:16:55,3.247s,PASSED
"click(findTestObject(""Object Repository/Login/Page_Samsung Marketing Cloud/button_Login""))",Chrome 77.0.3865.90,,,2019-10-11 16:16:55,2019-10-11 16:16:58,2.662s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-11 16:16:58,2019-10-11 16:17:00,2.300s,PASSED
,,,,,,,
Test Cases/Home Page/Profile/Edit Profile - Yes,Chrome 77.0.3865.90,,,2019-10-11 16:17:00,2019-10-11 16:17:47,46.852s,FAILED
"navigateToUrl(""https://samsung-adzu4-staging.codeworldwide.com/#"")",Chrome 77.0.3865.90,,,2019-10-11 16:17:00,2019-10-11 16:17:01,1.020s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_Kirithan""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:01,2019-10-11 16:17:03,2.125s,PASSED
"click(findTestObject(""Home Page/Profile/a_Profile""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:03,2019-10-11 16:17:05,2.142s,PASSED
"click(findTestObject(""Home Page/Profile Edit/Page_User Profile  Samsung/button_Edit""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:05,2019-10-11 16:17:08,2.182s,PASSED
"click(findTestObject(""Home Page/Profile Edit/Page_User Profile  Samsung/span_kandasamy""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:08,2019-10-11 16:17:10,2.173s,PASSED
"setText(findTestObject(""Home Page/Profile/Page_User Profile  Samsung/input_Update your First Name_form-control""), ""Kandasamy1"")",Chrome 77.0.3865.90,,,2019-10-11 16:17:10,2019-10-11 16:17:13,3.153s,PASSED
"click(findTestObject(""Home Page/Profile Edit/Page_User Profile  Samsung/button_Save""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:13,2019-10-11 16:17:15,2.155s,PASSED
"verifyElementText(findTestObject(""Home Page/Profile Edit/Page_User Profile  Samsung/span_Gandhi""), ""Kandasamy1"")",Chrome 77.0.3865.90,,,2019-10-11 16:17:15,2019-10-11 16:17:47,31.720s,FAILED
,,,,,,,
Test Cases/Login and Logout - Notifications/Logout - Yes Button,Chrome 77.0.3865.90,,,2019-10-11 16:17:47,2019-10-11 16:17:55,8.253s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/span_Kirithan""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:47,2019-10-11 16:17:49,2.109s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/Logout""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:49,2019-10-11 16:17:51,2.156s,PASSED
"click(findTestObject(""Logout/Page_Samsung Marketing Cloud/button_Yes""))",Chrome 77.0.3865.90,,,2019-10-11 16:17:51,2019-10-11 16:17:53,2.144s,PASSED
closeBrowser(),Chrome 77.0.3865.90,,,2019-10-11 16:17:53,2019-10-11 16:17:55,1.678s,PASSED
